,ANP,PPPP,MMA,IND,AHTP,PPP-SB,MQM,PML-N,PML-Q,PTI,JI,JUI,TTP,PPM,MDM,APML,QWP,PKMAP,JUP-Noorani,JPP,TIUP,AJIP,PJP,AWP,JUI-Nazryati,TM,TSH,PML-S,AMLP,HAIP,PML-H,MQMP,PSP,PML-J,JUI-S,PML-M,MQP,PTI-Inqalab,JIP,MWMP,PWP,PBP,CPM,PMP,SIC,PFP,CPP,PAI,PAmP,PST,MJMP,IRP,PFP-Falah,SPkP,PIHP,JAKUFR,ITP,IPM,PML-Z,AJPP,PNML,MNAKA,PGP,PIJP,JWP,MP,GAP,PMhL,PML-F,APYWP,TIP,IP,PMLC,JUP-Niazi,TWP,PNP,AJSP,PMWP,PNDP,PQP,KMP,IIP,QTP,APBP,SSMP,TTNP,MAPP,PKI,BNP,APP,MBMP,PHRP,SQI,BNAP,SDI,STP,SUP,NPP,PCP,QAT,RPMWP,NP,PML-Humkhiyal,HDP,BNP-A,AQM,PAQP,JQM,MJAH-S,HJQM,MJAH,PRHP,HQM,PIKP,PWL,JDP,MKPP,TInstP,TPAP,PMKP,PMA,NAP,PMLP,PGnP,PML-SB,District
10,0.04622453173388242,0.06437215381385687,0.0,0.0,0.0,0.00018474688384976333,0.003547708630667614,0.31552310952454826,0.0,0.12689469656047409,0.023551009979921832,0.19255776228486118,0.0005872524722850346,0.0,0.004122651595819662,9.096030141371458e-05,0.05005137127558252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016214180429355712,0.0,0.0,9.893927522193515e-05,0.00030489695516464435,0.00017699526634557745,0.0,0.0,0.0006459065671308085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mansehra
11,0.0005949471984361388,0.0011216853333042406,0.0,0.0,0.0,0.0,0.0008254678258065021,0.18548672232010485,0.00414338227482311,0.034715429265558685,0.009322104264718982,0.19824873942434765,0.0,0.0,0.0016096730117730737,0.00018799011709098724,0.0027587624705429172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,battagram
12,0.024028554411186794,0.05338880235623526,0.0,0.0,0.0,0.0,0.012542589355466097,0.139598979231442,0.027601574357098417,0.011452313348485201,0.0046875,0.2022264506570062,0.0,0.0,0.0025695723843692426,3.929787791459261e-05,0.01942458798631124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011474609375,0.0,0.01074141996332198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kohistan
13,0.054655987750034676,0.1304708713362843,0.0,0.0,0.0,5.409148775208728e-05,0.0021862756810762337,0.09721478364060121,0.0,0.1122453870397576,0.0026078325558604,0.21226982334271982,0.0011034220478353272,0.0,0.0040143063272779,0.0005459045159860302,0.0,0.0,0.001844213461760768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049898952934621845,0.0010365120703541228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dikhan
14,0.06641224392944713,0.15251841804733987,0.0,0.0,0.0,0.0,0.0003084710907221387,0.060796380437491616,0.0,0.10377770521399363,0.02778473512204636,0.36506999092896447,0.002493019727122248,0.0,0.0006379544285263347,0.00015294422476593554,0.0009892448380974291,0.00689908379329231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000297130971903981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bannu
15,0.02535261321573261,0.17186892188847017,0.0,0.0,0.0,0.0,0.0,0.1678578686127284,0.00016703296703296703,0.06622750568735933,0.0101854714064915,0.49345739169331576,0.00265983318293372,0.0,0.0,0.0,0.0,0.00038226130000336027,0.0002071687943359665,0.0,0.0,0.0,2.3204368609130144e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040700669757856773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100963588300503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lakki
16,0.19072352150359195,0.021404099172213347,0.0,0.0013122896217310455,0.0,0.0,0.0,0.11625232725444341,0.0037872753662820157,0.1094568693619278,0.27519042607359356,,0.0023388794511863056,0.0,0.0007532424734599722,0.0012395451478919605,0.05711515801914456,0.0,0.0034628726050207346,0.0,0.0,0.03035565103234276,0.0,0.048285598710080105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005242666363215177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,buner
17,0.15105815180405788,0.08292987809097968,0.0,0.0,0.0,0.0,0.0013221406651462827,0.1879250631139705,0.0021396334894432066,0.2851003561295535,0.09269187289024712,0.12257721016318793,0.0003654302941713868,0.0,0.0009118708741584784,0.0,0.025253431449460587,0.0070082567218638465,0.001961344619919804,0.0,0.0,0.0,0.0,0.007021624129805695,0.004113230914498361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012040998198750676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003987089424719954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,swat
18,0.19758896089756514,0.10426055404178851,0.0,0.0,0.0,0.0,0.0010072194487193923,0.2935964176376002,0.0009057189683429656,0.050972164208556416,0.03221675266313311,0.1354576099391923,0.0,0.0,0.0,0.0,0.04731429000412898,0.0,0.0,0.0,0.0,0.0,0.0,0.014211161908047961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004816124672934817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shangla
19,0.037049498222087814,0.17143517212018486,0.0,0.0,0.0,0.0,0.003633313178204277,0.037328447303790646,0.0,0.15219731342987977,0.1105404285653228,0.14575201926648723,0.0,0.0,0.014384371787024288,0.19314623355369623,0.04523535692560998,0.0,0.0,0.0,0.0,0.0,0.0,0.0031788285445081732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chitral
20,0.07718719588376466,0.2254445270730929,0.0,0.0009677586968382219,0.0,0.0,0.0,0.16262706521002812,0.0028621409333783655,0.10318170452209174,0.36733111053742235,0.05083560070716486,0.0016277845505929293,0.0,0.0,0.0012418022176642544,0.0006689875555324622,0.0,0.0,0.0,0.0,0.0,0.0,0.00029784993904466363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upper
